[INFO ] 2024-04-07 11:38:16.557 edu.tongji.backend.BackendApplicationTests logStarting 50 [main] ------ Starting BackendApplicationTests using Java 17.0.9 with PID 7948 (started by Administrator in D:\IDEAProj\Tangxiaozhi_Sports_Backend) 
[DEBUG] 2024-04-07 11:38:16.558 edu.tongji.backend.BackendApplicationTests logStarting 51 [main] ------ Running with Spring Boot v3.2.1, Spring v6.1.2 
[INFO ] 2024-04-07 11:38:16.558 edu.tongji.backend.BackendApplicationTests logStartupProfileInfo 668 [main] ------ The following 1 profile is active: "pro" 
[INFO ] 2024-04-07 11:38:19.995 edu.tongji.backend.BackendApplicationTests logStarted 56 [main] ------ Started BackendApplicationTests in 3.782 seconds (process running for 4.64) 
[DEBUG] 2024-04-07 11:38:21.052 edu.tongji.backend.mapper.RunningMapper.selectList debug 135 [main] ------ ==>  Preparing: SELECT exercise_id,pace,distance FROM running 
[TRACE] 2024-04-07 11:38:21.141 edu.tongji.backend.mapper.RunningMapper.selectList trace 141 [main] ------ <==        Row: 2244, 510, 0.08 
[TRACE] 2024-04-07 11:38:21.141 edu.tongji.backend.mapper.RunningMapper.selectList trace 141 [main] ------ <==        Row: 2245, 243, 0.09 
[TRACE] 2024-04-07 11:38:21.141 edu.tongji.backend.mapper.RunningMapper.selectList trace 141 [main] ------ <==        Row: 2246, 830, 0.02 
[TRACE] 2024-04-07 11:38:21.141 edu.tongji.backend.mapper.RunningMapper.selectList trace 141 [main] ------ <==        Row: 2247, 897, 0.20 
[TRACE] 2024-04-07 11:38:21.141 edu.tongji.backend.mapper.RunningMapper.selectList trace 141 [main] ------ <==        Row: 2248, 185, 0.77 
[TRACE] 2024-04-07 11:38:21.141 edu.tongji.backend.mapper.RunningMapper.selectList trace 141 [main] ------ <==        Row: 2249, 806, 0.71 
[TRACE] 2024-04-07 11:38:21.141 edu.tongji.backend.mapper.RunningMapper.selectList trace 141 [main] ------ <==        Row: 2250, 682, 0.08 
[TRACE] 2024-04-07 11:38:21.142 edu.tongji.backend.mapper.RunningMapper.selectList trace 141 [main] ------ <==        Row: 2251, 602, 0.41 
[TRACE] 2024-04-07 11:38:21.142 edu.tongji.backend.mapper.RunningMapper.selectList trace 141 [main] ------ <==        Row: 2252, 842, 0.01 
[TRACE] 2024-04-07 11:38:21.142 edu.tongji.backend.mapper.RunningMapper.selectList trace 141 [main] ------ <==        Row: 2253, 444, 0.11 
[TRACE] 2024-04-07 11:38:21.142 edu.tongji.backend.mapper.RunningMapper.selectList trace 141 [main] ------ <==        Row: 2254, 307, 0.30 
[TRACE] 2024-04-07 11:38:21.142 edu.tongji.backend.mapper.RunningMapper.selectList trace 141 [main] ------ <==        Row: 2255, 499, 0.05 
[TRACE] 2024-04-07 11:38:21.142 edu.tongji.backend.mapper.RunningMapper.selectList trace 141 [main] ------ <==        Row: 2256, 457, 0.06 
[TRACE] 2024-04-07 11:38:21.143 edu.tongji.backend.mapper.RunningMapper.selectList trace 141 [main] ------ <==        Row: 2257, 638, 0.04 
[TRACE] 2024-04-07 11:38:21.143 edu.tongji.backend.mapper.RunningMapper.selectList trace 141 [main] ------ <==        Row: 2258, 350, 0.05 
[TRACE] 2024-04-07 11:38:21.143 edu.tongji.backend.mapper.RunningMapper.selectList trace 141 [main] ------ <==        Row: 2259, 778, 0.09 
[TRACE] 2024-04-07 11:38:21.143 edu.tongji.backend.mapper.RunningMapper.selectList trace 141 [main] ------ <==        Row: 2260, 559, 0.00 
[TRACE] 2024-04-07 11:38:21.143 edu.tongji.backend.mapper.RunningMapper.selectList trace 141 [main] ------ <==        Row: 2261, 360, 0.03 
[TRACE] 2024-04-07 11:38:21.143 edu.tongji.backend.mapper.RunningMapper.selectList trace 141 [main] ------ <==        Row: 2262, 876, 0.08 
[TRACE] 2024-04-07 11:38:21.143 edu.tongji.backend.mapper.RunningMapper.selectList trace 141 [main] ------ <==        Row: 2263, 794, 0.97 
[TRACE] 2024-04-07 11:38:21.144 edu.tongji.backend.mapper.RunningMapper.selectList trace 141 [main] ------ <==        Row: 2264, 807, 0.06 
[TRACE] 2024-04-07 11:38:21.144 edu.tongji.backend.mapper.RunningMapper.selectList trace 141 [main] ------ <==        Row: 2265, 896, 0.11 
[TRACE] 2024-04-07 11:38:21.144 edu.tongji.backend.mapper.RunningMapper.selectList trace 141 [main] ------ <==        Row: 2266, 485, 0.06 
[TRACE] 2024-04-07 11:38:21.144 edu.tongji.backend.mapper.RunningMapper.selectList trace 141 [main] ------ <==        Row: 2267, 194, 0.04 
[TRACE] 2024-04-07 11:38:21.144 edu.tongji.backend.mapper.RunningMapper.selectList trace 141 [main] ------ <==        Row: 3046, 418, 0.04 
[TRACE] 2024-04-07 11:38:21.145 edu.tongji.backend.mapper.RunningMapper.selectList trace 141 [main] ------ <==        Row: 3047, 885, 0.06 
[TRACE] 2024-04-07 11:38:21.145 edu.tongji.backend.mapper.RunningMapper.selectList trace 141 [main] ------ <==        Row: 3048, 685, 0.01 
[TRACE] 2024-04-07 11:38:21.145 edu.tongji.backend.mapper.RunningMapper.selectList trace 141 [main] ------ <==        Row: 3049, 721, 0.05 
[TRACE] 2024-04-07 11:38:21.145 edu.tongji.backend.mapper.RunningMapper.selectList trace 141 [main] ------ <==        Row: 3050, 217, 0.09 
[TRACE] 2024-04-07 11:38:21.145 edu.tongji.backend.mapper.RunningMapper.selectList trace 141 [main] ------ <==        Row: 3051, 553, 0.02 
[TRACE] 2024-04-07 11:38:21.145 edu.tongji.backend.mapper.RunningMapper.selectList trace 141 [main] ------ <==        Row: 3052, 234, 0.03 
[TRACE] 2024-04-07 11:38:21.145 edu.tongji.backend.mapper.RunningMapper.selectList trace 141 [main] ------ <==        Row: 3053, 851, 0.07 
[TRACE] 2024-04-07 11:38:21.146 edu.tongji.backend.mapper.RunningMapper.selectList trace 141 [main] ------ <==        Row: 3054, 788, 0.02 
[TRACE] 2024-04-07 11:38:21.146 edu.tongji.backend.mapper.RunningMapper.selectList trace 141 [main] ------ <==        Row: 3055, 488, 0.06 
[TRACE] 2024-04-07 11:38:21.146 edu.tongji.backend.mapper.RunningMapper.selectList trace 141 [main] ------ <==        Row: 3056, 291, 0.06 
[TRACE] 2024-04-07 11:38:21.146 edu.tongji.backend.mapper.RunningMapper.selectList trace 141 [main] ------ <==        Row: 3057, 799, 0.02 
[TRACE] 2024-04-07 11:38:21.146 edu.tongji.backend.mapper.RunningMapper.selectList trace 141 [main] ------ <==        Row: 3058, 265, 0.04 
[TRACE] 2024-04-07 11:38:21.146 edu.tongji.backend.mapper.RunningMapper.selectList trace 141 [main] ------ <==        Row: 3059, 196, 0.03 
[TRACE] 2024-04-07 11:38:21.146 edu.tongji.backend.mapper.RunningMapper.selectList trace 141 [main] ------ <==        Row: 3060, 216, 0.10 
[TRACE] 2024-04-07 11:38:21.147 edu.tongji.backend.mapper.RunningMapper.selectList trace 141 [main] ------ <==        Row: 3061, 455, 0.01 
[TRACE] 2024-04-07 11:38:21.147 edu.tongji.backend.mapper.RunningMapper.selectList trace 141 [main] ------ <==        Row: 3062, 352, 0.07 
[TRACE] 2024-04-07 11:38:21.147 edu.tongji.backend.mapper.RunningMapper.selectList trace 141 [main] ------ <==        Row: 3063, 807, 0.06 
[TRACE] 2024-04-07 11:38:21.148 edu.tongji.backend.mapper.RunningMapper.selectList trace 141 [main] ------ <==        Row: 3064, 840, 0.01 
[TRACE] 2024-04-07 11:38:21.148 edu.tongji.backend.mapper.RunningMapper.selectList trace 141 [main] ------ <==        Row: 3065, 184, 0.03 
[TRACE] 2024-04-07 11:38:21.148 edu.tongji.backend.mapper.RunningMapper.selectList trace 141 [main] ------ <==        Row: 3066, 576, 0.09 
[TRACE] 2024-04-07 11:38:21.148 edu.tongji.backend.mapper.RunningMapper.selectList trace 141 [main] ------ <==        Row: 3067, 677, 0.00 
[TRACE] 2024-04-07 11:38:21.148 edu.tongji.backend.mapper.RunningMapper.selectList trace 141 [main] ------ <==        Row: 3068, 474, 0.04 
[TRACE] 2024-04-07 11:38:21.148 edu.tongji.backend.mapper.RunningMapper.selectList trace 141 [main] ------ <==        Row: 3069, 331, 0.09 
[TRACE] 2024-04-07 11:38:21.148 edu.tongji.backend.mapper.RunningMapper.selectList trace 141 [main] ------ <==        Row: 3070, 725, 0.01 
[TRACE] 2024-04-07 11:38:21.149 edu.tongji.backend.mapper.RunningMapper.selectList trace 141 [main] ------ <==        Row: 3071, 783, 0.03 
[TRACE] 2024-04-07 11:38:21.149 edu.tongji.backend.mapper.RunningMapper.selectList trace 141 [main] ------ <==        Row: 3072, 254, 0.10 
[TRACE] 2024-04-07 11:38:21.149 edu.tongji.backend.mapper.RunningMapper.selectList trace 141 [main] ------ <==        Row: 3073, 187, 0.01 
[TRACE] 2024-04-07 11:38:21.149 edu.tongji.backend.mapper.RunningMapper.selectList trace 141 [main] ------ <==        Row: 3074, 520, 0.03 
[TRACE] 2024-04-07 11:38:21.149 edu.tongji.backend.mapper.RunningMapper.selectList trace 141 [main] ------ <==        Row: 3075, 381, 0.07 
[TRACE] 2024-04-07 11:38:21.150 edu.tongji.backend.mapper.RunningMapper.selectList trace 141 [main] ------ <==        Row: 3076, 628, 0.01 
[TRACE] 2024-04-07 11:38:21.150 edu.tongji.backend.mapper.RunningMapper.selectList trace 141 [main] ------ <==        Row: 3077, 219, 0.09 
[TRACE] 2024-04-07 11:38:21.150 edu.tongji.backend.mapper.RunningMapper.selectList trace 141 [main] ------ <==        Row: 3078, 327, 0.06 
[TRACE] 2024-04-07 11:38:21.150 edu.tongji.backend.mapper.RunningMapper.selectList trace 141 [main] ------ <==        Row: 3079, 236, 0.07 
[TRACE] 2024-04-07 11:38:21.150 edu.tongji.backend.mapper.RunningMapper.selectList trace 141 [main] ------ <==        Row: 3080, 692, 0.04 
[TRACE] 2024-04-07 11:38:21.150 edu.tongji.backend.mapper.RunningMapper.selectList trace 141 [main] ------ <==        Row: 3081, 264, 0.00 
[TRACE] 2024-04-07 11:38:21.150 edu.tongji.backend.mapper.RunningMapper.selectList trace 141 [main] ------ <==        Row: 3082, 623, 0.02 
[TRACE] 2024-04-07 11:38:21.151 edu.tongji.backend.mapper.RunningMapper.selectList trace 141 [main] ------ <==        Row: 3083, 726, 0.06 
[TRACE] 2024-04-07 11:38:21.151 edu.tongji.backend.mapper.RunningMapper.selectList trace 141 [main] ------ <==        Row: 3084, 488, 0.03 
[TRACE] 2024-04-07 11:38:21.151 edu.tongji.backend.mapper.RunningMapper.selectList trace 141 [main] ------ <==        Row: 3085, 310, 0.01 
[TRACE] 2024-04-07 11:38:21.151 edu.tongji.backend.mapper.RunningMapper.selectList trace 141 [main] ------ <==        Row: 3086, 257, 0.02 
[TRACE] 2024-04-07 11:38:21.152 edu.tongji.backend.mapper.RunningMapper.selectList trace 141 [main] ------ <==        Row: 3087, 799, 0.00 
[TRACE] 2024-04-07 11:38:21.152 edu.tongji.backend.mapper.RunningMapper.selectList trace 141 [main] ------ <==        Row: 3088, 359, 0.03 
[TRACE] 2024-04-07 11:38:21.152 edu.tongji.backend.mapper.RunningMapper.selectList trace 141 [main] ------ <==        Row: 3089, 506, 0.00 
[TRACE] 2024-04-07 11:38:21.152 edu.tongji.backend.mapper.RunningMapper.selectList trace 141 [main] ------ <==        Row: 3090, 262, 0.03 
[TRACE] 2024-04-07 11:38:21.153 edu.tongji.backend.mapper.RunningMapper.selectList trace 141 [main] ------ <==        Row: 3091, 535, 0.05 
[TRACE] 2024-04-07 11:38:21.153 edu.tongji.backend.mapper.RunningMapper.selectList trace 141 [main] ------ <==        Row: 3092, 0, 0.00 
[TRACE] 2024-04-07 11:38:21.153 edu.tongji.backend.mapper.RunningMapper.selectList trace 141 [main] ------ <==        Row: 3093, 0, 0.00 
[TRACE] 2024-04-07 11:38:21.153 edu.tongji.backend.mapper.RunningMapper.selectList trace 141 [main] ------ <==        Row: 3094, 0, 0.00 
[TRACE] 2024-04-07 11:38:21.153 edu.tongji.backend.mapper.RunningMapper.selectList trace 141 [main] ------ <==        Row: 3095, 0, 0.00 
[TRACE] 2024-04-07 11:38:21.154 edu.tongji.backend.mapper.RunningMapper.selectList trace 141 [main] ------ <==        Row: 3096, 0, 0.00 
[TRACE] 2024-04-07 11:38:21.154 edu.tongji.backend.mapper.RunningMapper.selectList trace 141 [main] ------ <==        Row: 3097, 658, 0.00 
[TRACE] 2024-04-07 11:38:21.154 edu.tongji.backend.mapper.RunningMapper.selectList trace 141 [main] ------ <==        Row: 3098, 775, 0.02 
[TRACE] 2024-04-07 11:38:21.154 edu.tongji.backend.mapper.RunningMapper.selectList trace 141 [main] ------ <==        Row: 3099, 638, 0.01 
[TRACE] 2024-04-07 11:38:21.154 edu.tongji.backend.mapper.RunningMapper.selectList trace 141 [main] ------ <==        Row: 3100, 655, 0.01 
[TRACE] 2024-04-07 11:38:21.154 edu.tongji.backend.mapper.RunningMapper.selectList trace 141 [main] ------ <==        Row: 3101, 182, 0.00 
[TRACE] 2024-04-07 11:38:21.155 edu.tongji.backend.mapper.RunningMapper.selectList trace 141 [main] ------ <==        Row: 3102, 399, 0.01 
[TRACE] 2024-04-07 11:38:21.155 edu.tongji.backend.mapper.RunningMapper.selectList trace 141 [main] ------ <==        Row: 3103, 750, 0.01 
[TRACE] 2024-04-07 11:38:21.155 edu.tongji.backend.mapper.RunningMapper.selectList trace 141 [main] ------ <==        Row: 3104, 897, 0.01 
[TRACE] 2024-04-07 11:38:21.155 edu.tongji.backend.mapper.RunningMapper.selectList trace 141 [main] ------ <==        Row: 3105, 419, 0.02 
[TRACE] 2024-04-07 11:38:21.155 edu.tongji.backend.mapper.RunningMapper.selectList trace 141 [main] ------ <==        Row: 3106, 253, 0.00 
[TRACE] 2024-04-07 11:38:21.155 edu.tongji.backend.mapper.RunningMapper.selectList trace 141 [main] ------ <==        Row: 3107, 765, 0.01 
[TRACE] 2024-04-07 11:38:21.155 edu.tongji.backend.mapper.RunningMapper.selectList trace 141 [main] ------ <==        Row: 3108, 782, 0.01 
[TRACE] 2024-04-07 11:38:21.155 edu.tongji.backend.mapper.RunningMapper.selectList trace 141 [main] ------ <==        Row: 3109, 0, 0.00 
[TRACE] 2024-04-07 11:38:21.156 edu.tongji.backend.mapper.RunningMapper.selectList trace 141 [main] ------ <==        Row: 3110, 375, 0.00 
[TRACE] 2024-04-07 11:38:21.156 edu.tongji.backend.mapper.RunningMapper.selectList trace 141 [main] ------ <==        Row: 3111, 0, 0.00 
[TRACE] 2024-04-07 11:38:21.156 edu.tongji.backend.mapper.RunningMapper.selectList trace 141 [main] ------ <==        Row: 3112, 378, 0.05 
[TRACE] 2024-04-07 11:38:21.156 edu.tongji.backend.mapper.RunningMapper.selectList trace 141 [main] ------ <==        Row: 3113, 289, 0.02 
[TRACE] 2024-04-07 11:38:21.156 edu.tongji.backend.mapper.RunningMapper.selectList trace 141 [main] ------ <==        Row: 3114, 639, 0.02 
[TRACE] 2024-04-07 11:38:21.156 edu.tongji.backend.mapper.RunningMapper.selectList trace 141 [main] ------ <==        Row: 3115, 229, 0.02 
[TRACE] 2024-04-07 11:38:21.156 edu.tongji.backend.mapper.RunningMapper.selectList trace 141 [main] ------ <==        Row: 3116, 225, 0.05 
[TRACE] 2024-04-07 11:38:21.157 edu.tongji.backend.mapper.RunningMapper.selectList trace 141 [main] ------ <==        Row: 3117, 664, 0.05 
[TRACE] 2024-04-07 11:38:21.157 edu.tongji.backend.mapper.RunningMapper.selectList trace 141 [main] ------ <==        Row: 3118, 334, 0.02 
[TRACE] 2024-04-07 11:38:21.157 edu.tongji.backend.mapper.RunningMapper.selectList trace 141 [main] ------ <==        Row: 3119, 670, 0.06 
[TRACE] 2024-04-07 11:38:21.158 edu.tongji.backend.mapper.RunningMapper.selectList trace 141 [main] ------ <==        Row: 3120, 431, 0.04 
[TRACE] 2024-04-07 11:38:21.158 edu.tongji.backend.mapper.RunningMapper.selectList trace 141 [main] ------ <==        Row: 3121, 441, 0.05 
[TRACE] 2024-04-07 11:38:21.158 edu.tongji.backend.mapper.RunningMapper.selectList trace 141 [main] ------ <==        Row: 3122, 229, 0.01 
[TRACE] 2024-04-07 11:38:21.158 edu.tongji.backend.mapper.RunningMapper.selectList trace 141 [main] ------ <==        Row: 3123, 396, 0.01 
[TRACE] 2024-04-07 11:38:21.158 edu.tongji.backend.mapper.RunningMapper.selectList trace 141 [main] ------ <==        Row: 3124, 686, 0.02 
[TRACE] 2024-04-07 11:38:21.158 edu.tongji.backend.mapper.RunningMapper.selectList trace 141 [main] ------ <==        Row: 3125, 0, 0.00 
[TRACE] 2024-04-07 11:38:21.159 edu.tongji.backend.mapper.RunningMapper.selectList trace 141 [main] ------ <==        Row: 3126, 447, 0.01 
[TRACE] 2024-04-07 11:38:21.159 edu.tongji.backend.mapper.RunningMapper.selectList trace 141 [main] ------ <==        Row: 3127, 512, 0.02 
[TRACE] 2024-04-07 11:38:21.159 edu.tongji.backend.mapper.RunningMapper.selectList trace 141 [main] ------ <==        Row: 3128, 696, 0.00 
[TRACE] 2024-04-07 11:38:21.159 edu.tongji.backend.mapper.RunningMapper.selectList trace 141 [main] ------ <==        Row: 3129, 694, 0.00 
[TRACE] 2024-04-07 11:38:21.160 edu.tongji.backend.mapper.RunningMapper.selectList trace 141 [main] ------ <==        Row: 3130, 779, 0.01 
[TRACE] 2024-04-07 11:38:21.160 edu.tongji.backend.mapper.RunningMapper.selectList trace 141 [main] ------ <==        Row: 3131, 890, 0.06 
[TRACE] 2024-04-07 11:38:21.160 edu.tongji.backend.mapper.RunningMapper.selectList trace 141 [main] ------ <==        Row: 3132, 368, 0.06 
[TRACE] 2024-04-07 11:38:21.160 edu.tongji.backend.mapper.RunningMapper.selectList trace 141 [main] ------ <==        Row: 3133, 651, 0.01 
[TRACE] 2024-04-07 11:38:21.161 edu.tongji.backend.mapper.RunningMapper.selectList trace 141 [main] ------ <==        Row: 3134, 0, 0.00 
[TRACE] 2024-04-07 11:38:21.161 edu.tongji.backend.mapper.RunningMapper.selectList trace 141 [main] ------ <==        Row: 3135, 0, 0.00 
[TRACE] 2024-04-07 11:38:21.161 edu.tongji.backend.mapper.RunningMapper.selectList trace 141 [main] ------ <==        Row: 3136, 0, 0.00 
[TRACE] 2024-04-07 11:38:21.161 edu.tongji.backend.mapper.RunningMapper.selectList trace 141 [main] ------ <==        Row: 3137, 0, 0.00 
[TRACE] 2024-04-07 11:38:21.161 edu.tongji.backend.mapper.RunningMapper.selectList trace 141 [main] ------ <==        Row: 3138, 0, 0.00 
[TRACE] 2024-04-07 11:38:21.161 edu.tongji.backend.mapper.RunningMapper.selectList trace 141 [main] ------ <==        Row: 3139, 0, 0.00 
[TRACE] 2024-04-07 11:38:21.161 edu.tongji.backend.mapper.RunningMapper.selectList trace 141 [main] ------ <==        Row: 3140, 0, 0.00 
[TRACE] 2024-04-07 11:38:21.162 edu.tongji.backend.mapper.RunningMapper.selectList trace 141 [main] ------ <==        Row: 3141, 0, 0.00 
[TRACE] 2024-04-07 11:38:21.162 edu.tongji.backend.mapper.RunningMapper.selectList trace 141 [main] ------ <==        Row: 3142, 0, 0.00 
[TRACE] 2024-04-07 11:38:21.162 edu.tongji.backend.mapper.RunningMapper.selectList trace 141 [main] ------ <==        Row: 3143, 0, 0.00 
[TRACE] 2024-04-07 11:38:21.162 edu.tongji.backend.mapper.RunningMapper.selectList trace 141 [main] ------ <==        Row: 3144, 0, 0.00 
[TRACE] 2024-04-07 11:38:21.162 edu.tongji.backend.mapper.RunningMapper.selectList trace 141 [main] ------ <==        Row: 3145, 0, 0.00 
[TRACE] 2024-04-07 11:38:21.162 edu.tongji.backend.mapper.RunningMapper.selectList trace 141 [main] ------ <==        Row: 3146, 0, 0.00 
[TRACE] 2024-04-07 11:38:21.162 edu.tongji.backend.mapper.RunningMapper.selectList trace 141 [main] ------ <==        Row: 3147, 0, 0.00 
[TRACE] 2024-04-07 11:38:21.162 edu.tongji.backend.mapper.RunningMapper.selectList trace 141 [main] ------ <==        Row: 3148, 0, 0.00 
[TRACE] 2024-04-07 11:38:21.163 edu.tongji.backend.mapper.RunningMapper.selectList trace 141 [main] ------ <==        Row: 3149, 0, 0.00 
[TRACE] 2024-04-07 11:38:21.163 edu.tongji.backend.mapper.RunningMapper.selectList trace 141 [main] ------ <==        Row: 3150, 0, 0.00 
[TRACE] 2024-04-07 11:38:21.163 edu.tongji.backend.mapper.RunningMapper.selectList trace 141 [main] ------ <==        Row: 3151, 0, 0.00 
[TRACE] 2024-04-07 11:38:21.163 edu.tongji.backend.mapper.RunningMapper.selectList trace 141 [main] ------ <==        Row: 3152, 0, 0.00 
[TRACE] 2024-04-07 11:38:21.163 edu.tongji.backend.mapper.RunningMapper.selectList trace 141 [main] ------ <==        Row: 3153, 0, 0.00 
[TRACE] 2024-04-07 11:38:21.163 edu.tongji.backend.mapper.RunningMapper.selectList trace 141 [main] ------ <==        Row: 3154, 0, 0.00 
[TRACE] 2024-04-07 11:38:21.163 edu.tongji.backend.mapper.RunningMapper.selectList trace 141 [main] ------ <==        Row: 3155, 0, 0.00 
[TRACE] 2024-04-07 11:38:21.163 edu.tongji.backend.mapper.RunningMapper.selectList trace 141 [main] ------ <==        Row: 3156, 0, 0.00 
[TRACE] 2024-04-07 11:38:21.163 edu.tongji.backend.mapper.RunningMapper.selectList trace 141 [main] ------ <==        Row: 3157, 0, 0.00 
[TRACE] 2024-04-07 11:38:21.163 edu.tongji.backend.mapper.RunningMapper.selectList trace 141 [main] ------ <==        Row: 3158, 0, 0.00 
[TRACE] 2024-04-07 11:38:21.164 edu.tongji.backend.mapper.RunningMapper.selectList trace 141 [main] ------ <==        Row: 3159, 0, 0.00 
[TRACE] 2024-04-07 11:38:21.164 edu.tongji.backend.mapper.RunningMapper.selectList trace 141 [main] ------ <==        Row: 3160, 0, 0.00 
[TRACE] 2024-04-07 11:38:21.164 edu.tongji.backend.mapper.RunningMapper.selectList trace 141 [main] ------ <==        Row: 3161, 0, 0.00 
[TRACE] 2024-04-07 11:38:21.164 edu.tongji.backend.mapper.RunningMapper.selectList trace 141 [main] ------ <==        Row: 3162, 0, 0.00 
[TRACE] 2024-04-07 11:38:21.164 edu.tongji.backend.mapper.RunningMapper.selectList trace 141 [main] ------ <==        Row: 3163, 0, 0.00 
[TRACE] 2024-04-07 11:38:21.165 edu.tongji.backend.mapper.RunningMapper.selectList trace 141 [main] ------ <==        Row: 3164, 0, 0.00 
[TRACE] 2024-04-07 11:38:21.165 edu.tongji.backend.mapper.RunningMapper.selectList trace 141 [main] ------ <==        Row: 3165, 0, 0.00 
[TRACE] 2024-04-07 11:38:21.165 edu.tongji.backend.mapper.RunningMapper.selectList trace 141 [main] ------ <==        Row: 3166, 0, 0.00 
[TRACE] 2024-04-07 11:38:21.165 edu.tongji.backend.mapper.RunningMapper.selectList trace 141 [main] ------ <==        Row: 3167, 0, 0.00 
[TRACE] 2024-04-07 11:38:21.166 edu.tongji.backend.mapper.RunningMapper.selectList trace 141 [main] ------ <==        Row: 3168, 0, 0.00 
[TRACE] 2024-04-07 11:38:21.166 edu.tongji.backend.mapper.RunningMapper.selectList trace 141 [main] ------ <==        Row: 3169, 0, 0.00 
[TRACE] 2024-04-07 11:38:21.166 edu.tongji.backend.mapper.RunningMapper.selectList trace 141 [main] ------ <==        Row: 3170, 0, 0.00 
[TRACE] 2024-04-07 11:38:21.166 edu.tongji.backend.mapper.RunningMapper.selectList trace 141 [main] ------ <==        Row: 3171, 0, 0.00 
[TRACE] 2024-04-07 11:38:21.166 edu.tongji.backend.mapper.RunningMapper.selectList trace 141 [main] ------ <==        Row: 3172, 0, 0.00 
[TRACE] 2024-04-07 11:38:21.166 edu.tongji.backend.mapper.RunningMapper.selectList trace 141 [main] ------ <==        Row: 3173, 0, 0.00 
[TRACE] 2024-04-07 11:38:21.167 edu.tongji.backend.mapper.RunningMapper.selectList trace 141 [main] ------ <==        Row: 3174, 0, 0.00 
[TRACE] 2024-04-07 11:38:21.167 edu.tongji.backend.mapper.RunningMapper.selectList trace 141 [main] ------ <==        Row: 3175, 0, 0.00 
[TRACE] 2024-04-07 11:38:21.167 edu.tongji.backend.mapper.RunningMapper.selectList trace 141 [main] ------ <==        Row: 3176, 0, 0.00 
[TRACE] 2024-04-07 11:38:21.167 edu.tongji.backend.mapper.RunningMapper.selectList trace 141 [main] ------ <==        Row: 3177, 0, 1.34 
[TRACE] 2024-04-07 11:38:21.167 edu.tongji.backend.mapper.RunningMapper.selectList trace 141 [main] ------ <==        Row: 3181, 13380, 1.34 
[TRACE] 2024-04-07 11:38:21.167 edu.tongji.backend.mapper.RunningMapper.selectList trace 141 [main] ------ <==        Row: 3182, 13, 1.34 
[TRACE] 2024-04-07 11:38:21.168 edu.tongji.backend.mapper.RunningMapper.selectList trace 141 [main] ------ <==        Row: 3183, 16, 1.34 
[TRACE] 2024-04-07 11:38:21.168 edu.tongji.backend.mapper.RunningMapper.selectList trace 141 [main] ------ <==        Row: 3184, 0, 0.00 
[TRACE] 2024-04-07 11:38:21.168 edu.tongji.backend.mapper.RunningMapper.selectList trace 141 [main] ------ <==        Row: 3185, 13, 1.34 
[TRACE] 2024-04-07 11:38:21.168 edu.tongji.backend.mapper.RunningMapper.selectList trace 141 [main] ------ <==        Row: 3187, 8, 1.34 
[TRACE] 2024-04-07 11:38:21.168 edu.tongji.backend.mapper.RunningMapper.selectList trace 141 [main] ------ <==        Row: 3188, 13, 1.34 
[TRACE] 2024-04-07 11:38:21.168 edu.tongji.backend.mapper.RunningMapper.selectList trace 141 [main] ------ <==        Row: 3189, 13, 1.34 
[TRACE] 2024-04-07 11:38:21.168 edu.tongji.backend.mapper.RunningMapper.selectList trace 141 [main] ------ <==        Row: 3190, 13, 1.34 
[TRACE] 2024-04-07 11:38:21.169 edu.tongji.backend.mapper.RunningMapper.selectList trace 141 [main] ------ <==        Row: 3191, 0, 0.00 
[TRACE] 2024-04-07 11:38:21.169 edu.tongji.backend.mapper.RunningMapper.selectList trace 141 [main] ------ <==        Row: 3193, 521, 0.07 
[TRACE] 2024-04-07 11:38:21.169 edu.tongji.backend.mapper.RunningMapper.selectList trace 141 [main] ------ <==        Row: 3194, 13, 1.34 
[TRACE] 2024-04-07 11:38:21.169 edu.tongji.backend.mapper.RunningMapper.selectList trace 141 [main] ------ <==        Row: 3195, 896, 0.06 
[TRACE] 2024-04-07 11:38:21.169 edu.tongji.backend.mapper.RunningMapper.selectList trace 141 [main] ------ <==        Row: 3196, 780, 0.07 
[TRACE] 2024-04-07 11:38:21.169 edu.tongji.backend.mapper.RunningMapper.selectList trace 141 [main] ------ <==        Row: 3197, 569, 0.06 
[TRACE] 2024-04-07 11:38:21.170 edu.tongji.backend.mapper.RunningMapper.selectList trace 141 [main] ------ <==        Row: 3198, 576, 0.07 
[TRACE] 2024-04-07 11:38:21.170 edu.tongji.backend.mapper.RunningMapper.selectList trace 141 [main] ------ <==        Row: 3199, 185, 0.06 
[TRACE] 2024-04-07 11:38:21.170 edu.tongji.backend.mapper.RunningMapper.selectList trace 141 [main] ------ <==        Row: 3200, 13, 1.34 
[TRACE] 2024-04-07 11:38:21.170 edu.tongji.backend.mapper.RunningMapper.selectList trace 141 [main] ------ <==        Row: 3201, 152, 1.34 
[TRACE] 2024-04-07 11:38:21.170 edu.tongji.backend.mapper.RunningMapper.selectList trace 141 [main] ------ <==        Row: 3226, 13, 1.34 
[TRACE] 2024-04-07 11:38:21.170 edu.tongji.backend.mapper.RunningMapper.selectList trace 141 [main] ------ <==        Row: 3227, 16, 1.34 
[TRACE] 2024-04-07 11:38:21.171 edu.tongji.backend.mapper.RunningMapper.selectList trace 141 [main] ------ <==        Row: 3228, 0, 0.00 
